id,name
Q1431211,City of Derry Airport
Q1431218,Dole–Jura Airport
Q1431220,Dinard–Pleurtuit–Saint-Malo Airport
Q1431221,Diego Aracena International Airport
Q1431231,Dongola Airport
Q1431233,Balıkesir Koca Seyit Airport
Q1431242,Hassan I Airport
Q1431244,Elazığ Airport
Q1431249,El Hierro Airport
Q1431257,Enrique Olaya Herrera Airport
Q1431260,Enfidha – Hammamet International Airport
Q1431262,Erzincan Airport
Q1431265,Erzurum Airport
Q1431269,Hasan Polatkan Airport
Q1431291,Flin Flon Airport
Q1431293,Van Ferit Melen Airport
Q1431295,Fairbanks International Airport
Q1431300,Figari Sud-Corse Airport
Q1431302,Fes-Saïss Airport
Q1431308,"Foggia ""Gino Lisa"" Airport"
Q1431316,Frederico Westphalen Airport
Q1431319,Flores Airport
Q1431320,Fort St. John Airport
Q1431344,Galway Airport
Q1431348,Gary/Chicago International Airport
Q1431349,Fuerteventura Airport
Q1431350,Gander International Airport
Q1431354,Antalya Gazipasa-Alanya Airport
Q1431357,Oğuzeli Airport
Q1431367,George Airport
Q1431383,Genoa Cristoforo Colombo Airport
Q1431393,Fukue Airport
Q1431399,Shirak International Airport
Q1431400,Gorna Oryahovitsa Airport
Q1431403,Pearls Airport
Q1431411,Grootfontein Airport
Q1431412,Federico García Lorca Granada Airport
Q1431419,H. Hasan Aroeboesman Airport
Q1431422,Grenoble-Isère Airport
Q1431430,Great Barrier Reef Airport
Q1431432,Haluoleo Airport
Q1431444,John C. Munro Hamilton International Airport
Q1431445,Hefei Xinqiao International Airport
Q1431455,Harstad/Narvik Airport
Q1431464,"Haugesund Airport, Karmøy"
Q1431468,General Ignacio Pesqueira García International Airport
Q1431475,Hewanorra International Airport
Q1431477,High Level Airport
Q1431490,Hilo International Airport
Q1431498,Hun Airport
Q14315,Cleve Airport
Q1431508,Huahine – Fare Airport
Q1431510,Hua Hin Airport
Q1431513,"Honningsvåg Airport, Valan"
Q1431519,Horta Airport
Q1431529,Iași International Airport
Q1431540,Crnl. FAP Francisco Secada Vignetta International Airport
Q1431549,Ibiza Airport
Q1431553,Inverness Airport
Q1431559,Iwami Airport
Q1431564,Irkutsk International Airport
Q1431579,Jacksonville International Airport
Q1431582,Francisco Carle Airport
Q1431588,Yakutsk Airport
Q14316,Coober Pedy Airport
Q1431604,John A. Osborne Airport
Q1431605,Jomsom Airport
Q1431606,Kadugli Airport
Q1431619,Kahramanmaraş Airport
Q1431623,Kandi Airport
Q1431631,Juanda International Airport
Q1431637,Kahului Airport
Q1431641,Kangding Airport
Q1431644,Kamloops Airport
Q1431650,Khrabrovo Airport
Q1431654,Mallam Aminu Kano International Airport
Q1431667,Kastamonu Airport
Q1431669,Karlovy Vary Airport
Q1431674,Kansas City International Airport
Q1431675,Kasane Airport
Q1431679,Katowice-Muchowiec Airport
Q1431698,Erkilet International Airport
Q1431699,Kerry Airport
Q1431704,Khon Kaen Airport
Q1431708,Kelowna International Airport
Q1431712,Kinston Regional Jetport
Q1431719,Kissimmee Gateway Airport
Q1431732,Kirkwall Airport
Q1431737,"Kirkenes Airport, Høybuktmoen"
Q1431740,Kiruna Airport
Q1431744,Kokoda Airport
Q1431754,Konya Airport
Q1431767,Sultan Ismail Petra Airport
Q1431775,Roskilde Airport
Q1431784,Kruger Mpumalanga International Airport
Q1431790,"Kristiansand Airport, Kjevik"
Q1431795,Kudat Airport
Q1431802,Sultan Abdul Aziz Shah Airport
Q1431805,Kununurra Airport
Q1431807,Kulusuk Airport
Q1431826,Lae Nadzab Airport
Q1431834,Kärdla Airport
Q1431835,Colonia Airport
Q1431840,La Rochelle – Île de Ré Airport
Q1431842,Lahad Datu Airport
Q1431852,Lannion – Côte de Granit Airport
Q1431860,Lamezia Terme International Airport
Q1431863,Langkawi International Airport
Q1431870,Kushok Bakula Rimpochee Airport
Q1431875,Lelystad Airport
Q1431877,Lijiang Sanyi Airport
Q1431883,Linköping/Saab Airport
Q1431886,Lipetsk Airport
Q1431888,Lille Airport
Q1431890,Harry Mwanga Nkumbula International Airport
Q1431894,Logan County Airport
Q1431897,Lloydminster Airport
Q14319,Cowell Airport
Q1431925,Lomé-Tokoin Airport
Q1431935,London Biggin Hill Airport
Q1431937,Lorient South Brittany Airport
Q1431943,Long Beach Airport
Q1431949,Valle del Fuerte Federal International Airport
Q1431952,Tarbes-Lourdes-Pyrénées Airport
Q1431960,Lošinj Airport
Q1431966,Lüderitz Airport
Q1431968,Læsø Airport
Q1431971,Luleå-Kallax Airport
Q1431985,Cuatro Vientos Airport
Q1431989,Mae Hong Son Airport
Q1431990,Mae Sot Airport
Q1431997,Sokol Airport
Q1432004,Malakal Airport
Q1432006,Sultan Hasanuddin International Airport
Q1432008,Malatya Erhaç Airport
Q1432011,Amman Civil Airport
Q1432022,General Rafael Buelna International Airport
Q1432029,Governor Francisco Gabrielli International Airport
Q1432038,Metz-Nancy-Lorraine Airport
Q1432040,Ministro Victor Konder International Airport
Q1432042,Mineralnye Vody Airport
Q1432050,Miri Airport
Q1432053,Mogador Airport
Q1432054,Monbetsu Airport
Q1432070,Iconi Airport
Q1432091,Moulay Ali Cherif Airport
Q1432096,Bykovo Airport
Q1432098,Mostar International Airport
Q1432100,Mtwara Airport
Q1432103,Muş Airport
Q1432110,Mykonos Island National Airport
Q1432118,Manuel Crescencio Rejón International Airport
Q1432123,Nakashibetsu Airport
Q1432126,Nador International Airport
Q1432133,Nakhon Ratchasima Airport
Q1432134,Nan Nakhon Airport
Q1432137,Narathiwat Airport
Q1432144,Nantes Atlantique Airport
Q1432146,Nashville International Airport
Q1432149,Simon Mwansa Kapwepwe International Airport
Q1432151,"Nelson Airport, New Zealand"
Q1432159,New Tanegashima Airport
Q1432167,Nevşehir Kapadokya Airport
Q1432172,Ngari Günsa Airport
Q1432178,Nizhny Novgorod International Airport
Q1432192,Noto Airport
Q1432196,Norfolk International Airport
Q1432199,Noumérat – Moufdi Zakaria Airport
Q14322,Kimba Airport
Q1432206,Norman Manley International Airport
Q1432212,N'Dolo Airport
Q1432215,Nîmes-Alès-Camargue-Cévennes Airport
Q1432218,Xoxocotlán International Airport
Q1432227,Okushiri Airport
Q1432236,Olbia Costa Smeralda Airport
Q143224,Jyväskylä Airport
Q1432242,Čepin Airport
Q1432243,Oshakati
Q1432245,Oranjemund Airport
Q1432246,Omsk Tsentralny Airport
Q1432260,Ostend-Bruges International Airport
Q1432262,Ouani Airport
Q1432275,Ouarzazate Airport
Q1432282,Pajala Airport
Q1432286,Sultan Mahmud Badaruddin II International Airport
Q1432299,Palermo-Boccadifalco Airport
Q1432303,Mutiara Airport
Q1432310,Palm Beach International Airport
Q1432313,Parakou Airport
Q1432326,Parma Airport
Q1432328,Pavlodar Airport
Q1432332,Paysandú Airport
Q1432335,Pau Pyrénées Airport
Q1432351,Perpignan–Rivesaltes Airport
Q1432353,Phrae Airport
Q1432356,Petropavl Airport
Q1432358,Phetchabun Airport
Q1432361,Abruzzo Airport
Q1432366,Pico Airport
Q1432372,Cap. FAP Guillermo Concha Iberico International Airport
Q1432377,Piešťany Airport
Q1432379,Plymouth City Airport
Q1432398,Pointe Noire Airport
Q1432399,Pokhara Airport
Q14324,Kingscote Airport
Q1432405,Poitiers – Biard Airport
Q1432421,Poprad-Tatry Airport
Q1432424,João Paulo II Airport
Q1432440,John Glenn Columbus International Airport
Q1432440,Port Columbus International Airport
Q1432442,Chief Dawid Stuurman International Airport
Q1432445,Pori Airport
Q1432451,Port Said Airport
Q1432453,Port Harcourt International Airport
Q1432457,Port Stanley Airport
Q1432470,Portland International Jetport
Q1432473,Portorož Airport
Q1432481,Provincetown Municipal Airport
Q1432485,Porto Santo Airport
Q1432498,Príncipe Airport
Q1432514,Puerto Princesa International Airport
Q1432520,Périgueux Bassillac Airport
Q1432525,Pune Airport
Q1432529,Qamishli Airport
Q1432537,Pärnu Airport
Q1432539,Quesnel Airport
Q1432546,Raivavae Airport
Q1432553,Raiatea Airport
Q1432556,Quimper – Cornouaille Airport
Q1432560,Rainbow Lake Airport
Q1432570,Roberts Field
Q1432582,Reggio Calabria Airport
Q1432593,Rennes – Saint-Jacques Airport
Q1432595,Rickenbacker International Airport
Q1432609,Roi Et Airport
Q1432617,Rodez-Aveyron Airport
Q1432620,Rosh Pina Airport
Q1432638,Rostov-on-Don Airport
Q1432648,Montréal/Saint-Hubert Airport
Q1432651,Rzeszów-Jasionka Airport
Q1432662,L'Espérance Airport
Q1432665,Sakon Nakhon Airport
Q1432668,Sacramento International Airport
Q1432673,Salerno Costa d'Amalfi Airport
Q1432681,Salalah Airport
Q1432686,San Carlos Airport
Q1432694,Samsun-Çarşamba Airport
Q1432699,Samos International Airport
Q14327,Leigh Creek Airport
Q1432702,Salgado Filho International Airport
Q1432706,San Antonio International Airport
Q1432711,Teniente Benjamín Matienzo International Airport
Q1432729,Sanikiluaq Airport
Q1432733,Sandakan Airport
Q1432736,San Sebastián Airport
Q1432755,Santa Maria Airport
Q1432764,Antonio Maceo Airport
Q1432772,Santander Airport
Q1432775,Santorini  National Airport
Q1432775,Santorini (Thira) National Airport
Q1432777,Santiago–Rosalía de Castro Airport
Q1432789,Savannah/Hilton Head International Airport
Q1432790,Zaranj Airport
Q1432804,Seghe Airport
Q1432815,Semporna Airport
Q1432822,Sde Dov Airport
Q1432828,Seinäjoki Airport
Q1432830,Sines Airport
Q1432835,Sinj Airport
Q1432843,Seychelles International Airport
Q1432849,Sinop Airport
Q1432862,Sioux Lookout Airport
Q1432865,Seletar Airport
Q1432867,Sivas Airport
Q1432871,Simferopol International Airport
Q1432882,Sohar Airport
Q1432884,Skellefteå Airport
Q1432887,"Skien Airport, Geiteryggen"
Q1432893,Smithers Airport
Q1432894,Songkhla Airport
Q1432898,Sliač Airport
Q14329,Loxton Airport
Q1432917,"""Solidarity"" Szczecin-Goleniów Airport"
Q1432929,Sukhothai Airport
Q1432932,Sumburgh Airport
Q1432936,Syamsudin Noor Airport
Q1432951,São Jorge Airport
Q1432959,Słupsk-Redzikowo Airport
Q1432965,Tacuarembó Airport
Q1432968,Sørkjosen Airport
Q1432970,Sønderborg Airport
Q1432975,Tabarka-Ain Draham International Airport
Q1432977,Tak Airport
Q1432981,Tagbilaran Airport
Q1432987,Cap. FAP Víctor Montes Arias Airport
Q1432990,Tallahassee International Airport
Q1432999,Tapa Airfield
Q1433005,Talagi Airport
Q1433007,Taraz Airport
Q1433022,Tangier Ibn Battouta Airport
Q1433025,Tekirdağ Çorlu Airport
Q1433027,Teruel Airport
Q1433031,Tawau Airport
Q1433034,Northwest Regional Airport
Q1433050,Richard Pearse Airport
Q1433053,Teterboro Airport
Q1433058,Sania Ramel Airport
Q1433062,Thisted Airport
Q1433064,Tijuana International Airport
Q1433066,Tofino/Long Beach Airport
Q1433077,Treinta y Tres Airport
Q1433078,Tottori Airport
Q1433080,Cherry Capital Airport
Q1433087,Tours Val de Loire Airport
Q1433097,Trat Airport
Q14331,Mount Gambier Airport
Q1433103,Tsumeb Airport
Q1433107,Tengchong Tuofeng Airport
Q1433108,Cap. FAP Carlos Martínez de Pinillos International Airport
Q1433114,Cap. FAP Pedro Canga Rodríguez Airport
Q1433127,Ubon Ratchathani Airport
Q1433133,Tuzla International Airport
Q1433138,Unalaska Airport
Q1433143,Uşak Airport
Q1433148,Umeå Airport
Q1433151,Ushuaia – Malvinas Argentinas International Airport
Q1433154,Pichoy Airport
Q1433155,Valjevo Airport
Q1433166,Varaždin Airport
Q1433170,Valladolid Airport
Q1433172,Vichadero Airport
Q1433183,"Vardø Airport, Svartnes"
Q1433189,Victoria Falls Airport
Q1433197,Verona Villafranca Airport
Q1433208,Visby Airport
Q1433211,Vaskovo Airport
Q1433221,Wewak Airport
Q1433234,Wichita Dwight D. Eisenhower National Airport
Q1433234,Wichita Mid-Continent Airport
Q1433247,Yakushima Airport
Q1433255,Sunan Shuofang International Airport
Q1433260,Lučko Airport
Q1433260,Zagreb-Lučko Airport
Q1433263,Volgograd International Airport
Q1433267,Yaoundé Airport
Q1433272,Yongphulla Airport
Q1433282,Zielona Góra Airport
Q1433286,El Fasher Airport
Q1433287,El Obeid Airport
Q1433288,Çanakkale Airport
Q1433295,Évora Airport
Q1433302,Čakovec Airport
Q1433305,Åre Östersund Airport
Q1433309,Oskemen Airport
Q1433313,Ísafjörður Airport
Q1433329,Şanlıurfa GAP Airport
Q1433338,Šiauliai International Airport
Q1433348,Žilina Airport
Q1433441,Abemama Airport
Q1433447,Abaiang Atoll Airport
Q1433461,S. Darius and S. Girėnas Airport
Q1433462,Katterbach Kaserne
Q1433469,Anaktuvuk Pass Airport
Q1433474,Arboga Airport
Q1433483,Aranuka Airport
Q1433485,Arrabury Airport
Q1433522,Bitterwasser Airport
Q1433540,Buochs Airfield
Q1433565,Dessau Aerodrome
Q1433573,Dobersberg Airport
Q1433574,Donaueschingen Villingen airfield
Q1433637,Hofkirchen Airport
Q1433650,Hoogeveen Airport
Q1433651,Interlaken Airport
Q1433675,Krefeld-Egelsberg Airport
Q1433679,Kägiswil Airport
Q1433680,Krems-Langenlois Airport
Q1433698,Lecce-San Cataldo Airport
Q1433710,Maiana Airport
Q1433716,Lesce-Bled Airport
Q1433717,Makin Airfield
Q1433718,Bresso Airport
Q1433747,Natitingou Airport
Q1433763,Nonouti Airport
Q1433780,Onotoa Airport
Q1433804,Paraćin Airport
Q1433818,Rakkestad Airport
Q1433875,Flugplatz Sankt Johann in Tirol
Q1433883,Tabiteuea Süd Airport
Q1433890,Lasnamäe Airfield
Q1433892,Tamana Airport
Q1433904,Toblach Airport
Q1433907,Tanquary Fiord Airport
Q1433908,Trient Airport
Q1433912,Udine-Campoformido Airport
Q1433916,Tympaki Airport
Q1433918,Varese-Venegono Airport
Q1433925,Venice-Lido Airport
Q1433926,Völtendorf Airport
Q1433931,Wangen-Lachen Airport
Q1433954,Zuwarah Airport
Q14364016,Weeks Field
Q14379182,Birrfeld Airport
Q1442579,Kasaba Bay Airport
Q144278,Lifou Airport
Q1443376,Manja Airport
Q1443677,Manley Hot Springs Airport
Q1443693,Mansfield Lahm Regional Airport
Q1443713,Mankato Regional Airport
Q1444107,Manpo Airport
Q1444272,Maniwaki Airport
Q1444298,Manning Airport
Q1444309,Manitou Airport
Q1444418,Mansons Landing Water Aerodrome
Q1444431,Mankato Airport
Q1444442,Manito Mitchell Airport
Q1444466,Manitowaning/Manitoulin East Municipal Airport
Q1444477,Mansonville Airport
Q1444482,Mansfield Airport
Q1444487,Manitowaning Water Aerodrome
Q1444500,Manitowoc County Airport
Q1444533,Manitouwadge Airport
Q1444542,Mansfield Municipal Airport
Q1444563,Manistee County Blacker Airport
Q1449541,Rieti Airport
Q14545373,Telupid Airport
Q14594698,Zhalantun Chengjisihan Airport
Q14602102,Šurany
Q14602112,Očová
Q14602115,Ružomberok
Q14602117,Kamenica nad Cirochou
Q14602125,Ražňany
Q14602128,Kráľová
Q14602131,Dubová
Q14602134,Boleráz aerodrome
Q14602137,Dubnica Airport
Q1461076,Louis Armstrong New Orleans International Airport
Q14655675,Harlem Airport
Q1466205,Trivandrum International Airport
Q14664640,Soldotna Airport
Q1466595,Zalaegerszegi aerodrome
Q14679135,Henderson Airport (Alabama)
Q14679941,Akutan Airport
Q14680671,Polacca Airport
Q14680794,Billy Free Municipal Airport
Q14680803,Calico Rock-Izard County Airport
Q14680806,Carlisle Municipal Airport
Q14680813,Clarendon Municipal Airport
Q14680815,Corning Municipal Airport (Arkansas)
Q14680821,Danville Municipal Airport
Q14680822,De Witt Municipal Airport
Q14680826,Downtown Airport (Arkansas)
Q14680841,Fordyce Municipal Airport
Q14680852,Gaston's Airport
Q14681184,Marianna/Lee County Airport
Q14681209,Melbourne Municipal Airport
Q14681353,Osceola Municipal Airport (Arkansas)
Q14681355,Paris Municipal Airport
Q14681393,Salem Airport (Arkansas)
Q14681400,Searcy County Airport
Q14681476,Warren Municipal Airport (Arkansas)
Q14681531,Adamson Landing Field
Q14681903,Eckert Field Airport
Q14683909,Santa Cruz Island Airport
Q14685106,Springfield Municipal Airport (Colorado)
Q14686649,Heart of Georgia Regional Airport
Q14686677,Jesup-Wayne County Airport
Q14686706,Madison Municipal Airport (Georgia)
Q14686710,Marion County Airport
Q14686983,Bear Lake County Airport
Q14687291,Reed Ranch Airport
Q14687296,Rexburg-Madison County Airport
Q14687721,Kankakee Airport
Q14687843,Marshall County Airport
Q14688070,Salem-Leckrone Airport
Q14688137,Tri-County Airport (Illinois)
Q14688343,Ed-Air Airport
Q14688393,Harrold Airport
Q14688532,Kentland Municipal Airport
Q14688680,New Castle-Henry County Municipal Airport
Q14688750,Plymouth Municipal Airport (Indiana)
Q14688756,Portland Municipal Airport
Q14688770,Ralph E. Koch Airport
Q14688797,Salem Municipal Airport (Indiana)
Q14688895,Walker/Rowe Waterloo Airport
Q14688908,Wheeler Airport
Q14688914,White County Airport
Q14688926,Boone Municipal Airport
Q14688950,Corning Municipal Airport (Iowa)
Q14688952,Creston Municipal Airport
Q14688955,Denison Municipal Airport
Q14688963,Eldora Municipal Airport
Q14688975,Hawarden Municipal Airport
Q14689096,James G. Whiting Memorial Field
Q14689241,Marion Airport
Q14689272,Osceola Municipal Airport (Iowa)
Q14689289,Spirit Lake Municipal Airport
Q14689347,Webster City Municipal Airport
Q14689368,Winterset Municipal Airport
Q14689614,Jetmore Municipal Airport
Q14689750,Lincoln Municipal Airport (Kansas)
Q14689771,Marion Municipal Airport (Kansas)
Q14689848,Norwich Airport (Kansas)
Q14689979,Washington County Memorial Airport
Q14689986,Westport Airport (Kansas)
Q14690814,Lebanon-Springfield Airport
Q14690889,Central Kentucky Regional Airport
Q14690902,Marion-Crittenden County Airport
Q14691193,Russellville-Logan County Airport
Q14691361,Tompkinsville-Monroe County Airport
Q14691592,Caldwell Parrish Airport
Q14691609,Colfax Airport
Q14691776,Kelly Airport
Q14691815,Minden Airport
Q14691818,Morehouse Memorial Airport
Q14691826,Newellton Airport
Q14691843,South Lafourche Leonard Miller Jr. Airport
Q14691854,Thackers Airport
Q14691856,Union Parish Airport
Q14692132,Logan Field (Airport)
Q14692549,Canby Municipal Airport
Q14692752,Lac qui Parle County Airport
Q14693064,Springfield Municipal Airport (Minnesota)
Q14693114,Warren Municipal Airport (Minnesota)
Q14693116,Wells Municipal Airport (Minnesota)
Q14693149,Brookhaven-Lincoln County Airport
Q14693157,Crosby Municipal Airport (Mississippi)
Q14693173,G. V. Montgomery Airport
Q14693227,Holly Springs-Marshall County Airport
Q14693320,Monroe County Airport (Mississippi)
Q14693325,New Albany-Union County Airport
Q14693360,Richton-Perry County Airport
Q14693407,Vaughn Airport
Q14693481,Winona-Montgomery County Airport
Q14693491,Ava Bill Martin Memorial Airport
Q14704423,Lawrence Smith Memorial Airport
Q14704424,Lincoln Municipal Airport (Missouri)
Q14704430,Marshall Memorial Municipal Airport
Q14704446,Montgomery-Wehrman Airport
Q14704480,Rolla Downtown Airport
Q14704482,Salem Memorial Airport
Q14704496,Stockton Municipal Airport (Missouri)
Q14704512,Washington County Airport (Missouri)
Q14704520,Babb Airport
Q14704521,Belle Creek Airport
Q14704571,Jordan Airport
Q14704665,Lincoln Airport (Montana)
Q14704732,Mission Field
Q14704753,Polson Airport
Q14704754,Poplar Airport
Q14704755,Poplar Municipal Airport
Q14704761,Ravalli County Airport
Q14704777,Stanford Airport
Q14704784,Three Forks Airport
Q14704785,Turner Airport
Q14704786,Twin Bridges Airport (Montana)
Q14705034,York Municipal Airport
Q14705965,Columbus Municipal Airport
Q14706158,Arcade Tri-County Airport
Q14706160,Argyle Airport (New York)
Q14706175,Becks Grove Airport
Q14706242,Dolgeville Airport
Q14706279,Garnseys Airport
Q14706408,Hornell Municipal Airport
Q14707132,Olcott-Newfane Airport
Q14707191,Plateau Sky Ranch Airport
Q14707297,Sidney Municipal Airport (New York)
Q14707303,Skaneateles Aerodrome
Q14707885,Cape Fear Regional Jetport
Q14708170,Sky Manor Airport (North Carolina)
Q14708179,Sugar Valley Airport
Q14708312,Columbus Municipal Airport (North Dakota)
Q14708351,Kenmare Municipal Airport
Q14708377,Page Regional Airport
Q14708389,St. Thomas Municipal Airport (North Dakota)
Q14708401,Bartlesville Municipal Airport
Q14708411,Cleveland Municipal Airport (Oklahoma)
Q14708709,Westport Airport (Oklahoma)
Q14709479,Aiken Municipal Airport
Q14709531,Lake City Municipal Airport (South Carolina)
Q14709534,Lee County Airport (South Carolina)
Q14709550,Marion County Airport (South Carolina)
Q14709620,Ridgeland Airport
Q14709645,St. George Airport (South Carolina)
Q14709649,Summerville Airport
Q14709667,Union County Airport (South Carolina)
Q14709705,Eureka Municipal Airport (South Dakota)
Q14709763,Martin Municipal Airport
Q14709765,Marv Skie-Lincoln County Airport
Q14709768,McIntosh Municipal Airport
Q14709770,Miller Municipal Airport
Q14709771,Mission Sioux Airport
Q14709781,Rosebud Sioux Tribal Airport
Q14709788,Springfield Municipal Airport (South Dakota)
Q14709985,Johnson City STOLport
Q14710017,Lawrenceburg-Lawrence County Airport
Q14710149,Portland Municipal Airport (Tennessee)
Q14710200,Springfield Robertson County Airport
Q14710416,Cleburne Regional Airport
Q14710421,Cluck Ranch Airport
Q14710466,Glen Beicker Ranch Airport
Q14710467,Goliad County Industrial Airpark
Q14710471,Granbury Regional Airport
Q14710480,Hall Airport
Q14710519,Hunt Airport
Q14710949,Lesikar Ranch Airport
Q14711001,Madisonville Municipal Airport (Texas)
Q14711018,Mason County Airport
Q14711026,McCampbell-Porter Airport
Q14711072,Mount Pleasant Regional Airport
Q14711133,New Gulf Airport
Q14711151,Newton Municipal Airport (Texas)
Q14711162,Nocona Airport
Q14711266,Pronger Bros. Ranch Airport
Q14711359,"Taylor Airport (Albany, Texas)"
Q14711362,"Taylor Airport (Quinlan, Texas)"
Q14711391,Val Verde County Airport
Q14711606,Jake Garn Airport
Q14711831,Morgan County Airport (Utah)
Q14711839,Mount Pleasant Airport (Utah)
Q14711854,Panguitch Municipal Airport
Q14711915,John H. Boylan State Airport
Q14712344,Front Royal-Warren County Airport
Q14712694,Lee County Airport (Virginia)
Q14712918,Mountain Empire Airport
Q14713032,Orange County Airport
Q14713460,Virginia Tech Montgomery Executive Airport
Q14713711,J-Z Airport
Q14713861,Ocean Shores Municipal Airport
Q14713878,Quincy Municipal Airport (Washington)
Q14713883,Roche Harbor Airport
Q14713891,Sequim Valley Airport
Q14713896,Sky Harbor Airport (Washington)
Q14713939,Westport Airport (Washington)
Q14713962,Appalachian Regional Airport
Q14713974,Boggs Field
Q14714042,Herron Airport
Q14714132,Leon Airport (West Virginia)
Q14714184,Mason County Airport
Q14714236,Mingo County Airport
Q14714376,Welch Municipal Airport
Q14714413,Boulder Junction Airport
Q14714429,Cornell Municipal Airport
Q14714447,Hartford Municipal Airport
Q14714476,Iowa County Airport
Q14714482,J. Douglas Bake Memorial Airport
Q14714496,Joshua Sanford Field
Q14714508,L.O. Simenstad Municipal Airport
Q14714512,Lancaster Municipal Airport
Q14714544,Merrill Municipal Airport
Q14714557,Necedah Airport
Q14714559,Neillsville Municipal Airport
Q14714580,Palmyra Municipal Airport
Q14714581,Park Falls Municipal Airport
Q14714587,Prentice Airport
Q14714590,Price County Airport
Q14714595,Richland Airport
Q14714604,Solon Springs Municipal Airport
Q14714613,Tomahawk Regional Airport
Q14714623,Verona Airport (Wisconsin)
Q14715337,Oxford County Regional Airport
Q14715343,Pittsfield Municipal Airport (Maine)
Q14715347,Ring Hill Airport
Q14715368,Wales Airport (Maine)
Q14715444,Coonamessett Airport
Q14715452,Eastham Airport
Q1471549,Albert J. Ellis Airport
Q14715854,Snow Airport
Q14715889,Trade Wind Airport
Q14715979,Ware Airport
Q14716127,Hastings Airport (Michigan)
Q14716186,Lakeview Airport
Q14716227,"Milwrick Flying ""M"" Airport"
Q14716395,Columbia Airport (Ohio)
Q14716573,Koons Airport
Q14716723,Monroe County Airport (Ohio)
Q14716725,Morgan County Airport (Ohio)
Q14716780,Perry County Airport (Ohio)
Q14716807,Shelby Community Airport
Q14716809,Sidney Municipal Airport (Ohio)
Q14716924,Warren Airport (Ohio)
Q14773311,Innisfail Airport
Q14874573,Burns Lake (LD Air) Water Aerodrome
Q14874591,Esquimalt Airport
Q14874806,Hillspring (Beck Farm) Aerodrome
Q14874846,Lethbridge (Gunnlaugson) Aerodrome
Q14874888,Red Deer/Truant South Aerodrome
Q14874913,Westlock (Hnatko Farms) Aerodrome
Q14874938,Cree Lake (Crystal Lodge) Water Aerodrome
Q14874997,Morgan Airport
Q14875082,Bala/Muskoka Float Flying Club Water Aerodrome
Q14875086,Belwood (Heurisko Pond) Water Aerodrome
Q14875116,Cambridge (Puslinch Lake) Water Aerodrome
Q14875139,Dorset/Kawagama Lake (South) Water Aerodrome
Q14875352,Nobel/Lumsden Air Park
Q14875389,Port Perry/Hoskin Aerodrome
Q14875508,Aérodrome Saint-Louis
Q14875562,Pintendre Aerodrome
Q14878327,Karshi Airport
Q14906086,Chos Malal Airport
Q14911912,Thimarafushi Airport
Q14932557,Andros Central Airport
Q14932558,Cape Eleuthera Airport
Q14932564,Mores Island Airport
Q14932565,Pitts Town Airport
Q14932976,Banding Agung Airport
Q14932977,Khojaghar Airport
Q14932979,Sidi Bel Abbes Airport
Q14935193,Lilydale Airport
Q14935493,Miles Airport
Q14935541,Osborne Mine Airport
Q14941562,Kazi Nazrul Islam Airport
Q14943727,Jiansanjiang Airport
Q14943727,Jiansanjiang Shidi Airport
Q14955954,Fangatau Airport
Q14955955,Hikueru Airport
Q14955957,Tatakoto Airport
Q1499872,Will Rogers World Airport
Q1500002,Southwest Florida International Airport
Q15040015,Cacolo Airport
Q15040016,Camabatela Airport
Q15040017,Camembe Airport
Q15040018,Damba Airport
Q15040019,Huambo Airport
Q15040020,Sanza Pombo Airport
Q15040021,Xamindele Airport
Q15040959,Eshkashem Airport
Q15040961,Ghaziabad Airport
Q15040963,Muqur airport
Q15040964,Nili Airport
Q15040965,Panjab Airport
Q15040968,Taywara Airport
Q15040969,Yangi Qaleh Airport
Q15040970,Yawan Airport
Q15045616,Machaneng Airport
Q15045846,Kamusi Airport
Q15054030,Banga Airport
Q15054031,Beno Airport
Q15054032,Bibanga Airport
Q15054033,Bokada Airport
Q15054034,Bokela Airport
Q15054035,Bolongonkele Airport
Q15054036,Bongimba Airport
Q15054038,Boshwe Airport
Q15054039,Bumba Airport
Q15054041,Wageni Airport
Q15072932,Montelimar Airport
Q15072933,Punta Huete Airport
Q15080558,Pahdamaleda Airport
Q15090268,Rizhao Shanzihe Airport
Q15100,Naracoorte Airport
Q1510001,Gerald R. Ford International Airport
Q15101,Port Augusta Airport
Q15102,Port Lincoln Airport
Q15103,Port Pirie Airport
Q15106,Renmark Airport
Q15106268,La Juliana Airport
Q15107,Streaky Bay Airport
Q15108,Waikerie Airport
Q15109,Whyalla Airport
Q15110799,Sitterdorf Airport
Q15111,Wudinna Airport
Q15114,Zurich Airport
Q1516699,St. John's International Airport
Q1516769,Bacha Khan International Airport
Q15179592,Alula Airport
Q151846,Pleiku Airport
Q15196129,Baie-Johan-Beetz Seaplane Base
Q15196456,Bandanaira Airport
Q15196837,Barreirinha Airport
Q15199335,Bingöl Airport
Q15199557,Black Diamond/Flying R Ranch Aerodrome
Q15204542,Brenner Field
Q15206501,C. A. Moore Airport
Q15207110,Candala Airport
Q15211547,Contamana Airport
Q15211735,Corry-Lawrence Airport
Q15213301,Deerfield Valley Regional Airport
Q15213673,Deputatsky Airport
Q15216050,Ed Daein Airport
Q15216144,Eenhana Airport
Q15221241,Gachsaran Airport
Q15221313,Gallia-Meigs Regional Airport
Q15221350,Gandajika Airport
Q15221686,Gillespie County Airport
Q15222013,Grand Etang Pubnico Water Aerodrome
